,price,mid,std,lower,upper,bollinger,buy_sig,sell_sig
2010-09-30 16:00:00,525.78999999999996,496.24499999999955,24.365965802202751,471.87903419779678,520.61096580220226,1.2125519767958248,,
2010-10-01 16:00:00,525.62,499.36699999999956,23.902173673459572,475.46482632653999,523.26917367345914,1.0983519891812674,,
2010-10-04 16:00:00,522.35000000000002,501.96949999999958,23.399091182313771,478.5704088176858,525.36859118231337,0.87099536649547571,,
2010-10-05 16:00:00,538.23000000000002,505.6609999999996,22.98013441856089,482.6808655814387,528.64113441856045,1.4172676019551333,,1.0
2010-10-06 16:00:00,534.35000000000002,508.84949999999964,22.269517158529762,486.57998284146987,531.11901715852935,1.1450854465532532,,
2010-10-07 16:00:00,530.00999999999999,511.5409999999996,21.347110712924675,490.19388928707491,532.88811071292423,0.86517563188625235,,
2010-10-08 16:00:00,536.35000000000002,514.55149999999969,20.312398411091348,494.23910158890834,534.86389841109099,1.0731622902836286,,1.0
2010-10-11 16:00:00,538.84000000000003,517.37999999999965,19.50317760885288,497.87682239114679,536.88317760885252,1.1003335164347401,,
2010-10-12 16:00:00,541.38999999999999,520.42799999999966,18.140498919629046,502.28750108037059,538.56849891962872,1.1555360242776047,,
2010-10-13 16:00:00,543.29999999999995,523.56099999999958,16.21598623192898,507.3450137680706,539.7769862319285,1.2172555968957746,,
2010-10-14 16:00:00,540.92999999999995,526.55449999999962,13.203532810750058,513.35096718924956,539.75803281074968,1.0887616372109197,,
2010-10-15 16:00:00,601.45000000000005,532.11949999999968,19.162732602366457,512.95676739763326,551.28223260236609,3.617986089908626,,
2010-10-18 16:00:00,617.71000000000004,537.59099999999967,26.293547117123953,511.29745288287569,563.88454711712359,3.0470974358504113,,
2010-10-19 16:00:00,607.83000000000004,542.30949999999962,29.948718358490229,512.36078164150933,572.2582183584899,2.1877563912989908,,
2010-10-20 16:00:00,607.98000000000002,546.90849999999966,32.637561227751014,514.27093877224866,579.54606122775067,1.8712029239510879,,
2010-10-21 16:00:00,611.99000000000001,551.83399999999961,34.695611492557639,517.13838850744196,586.52961149255725,1.7338215818131388,,
2010-10-22 16:00:00,612.52999999999997,556.09599999999966,36.699510451351316,519.39648954864833,592.79551045135099,1.5377316837729738,,
2010-10-25 16:00:00,616.5,560.40049999999962,38.531276082934873,521.8692239170648,598.93177608293445,1.4559471085061286,,
2010-10-26 16:00:00,618.60000000000002,564.97199999999964,39.784596940080171,525.18740305991946,604.75659694007982,1.3479588615858005,,
2010-10-27 16:00:00,616.47000000000003,569.4109999999996,40.354658623658764,529.05634137634081,609.7656586236584,1.1661354997167812,,
2010-10-28 16:00:00,618.58000000000004,574.0504999999996,40.409594154572758,533.6409058454268,614.4600941545724,1.1019536556014007,,
2010-10-29 16:00:00,613.70000000000005,578.4544999999996,39.646089536381865,538.80841046361775,618.10058953638145,0.88900318826291436,,
2010-11-01 16:00:00,615.0,583.08699999999965,38.129345943850545,544.95765405614907,621.21634594385023,0.83696688757776194,,
2010-11-02 16:00:00,615.60000000000002,586.95549999999969,37.25356379632445,549.70193620367525,624.20906379632413,0.76890630267234961,,
2010-11-03 16:00:00,620.17999999999995,591.24699999999962,35.789532150887176,555.45746784911239,627.03653215088684,0.80842073816500348,,
2010-11-04 16:00:00,624.26999999999998,595.9599999999997,33.429598136672197,562.53040186332748,629.38959813667191,0.84685433202812799,,
2010-11-05 16:00:00,625.08000000000004,600.39649999999961,30.893871181506452,569.50262881849312,631.29037118150609,0.79897724228151634,,
2010-11-08 16:00:00,626.76999999999998,604.79299999999967,27.771595504087234,577.02140449591241,632.56459550408692,0.79134812390472453,,
2010-11-09 16:00:00,624.82000000000005,608.9644999999997,23.71661741991328,585.24788258008641,632.68111741991299,0.66853968756470006,,
